Protein IDs,Protein names,n_variants_present,f_present,mean_WD,max_WD,mean_z,median_log2FC,mean_MiST,mean_specificity,ctrl_detect_ratio_overall,n_high_lines,n_mid_lines,bait_specific_penalty,any_high,any_mid,S,prey_uniprot,struct_status,struct_iptm,struct_ptm,struct_rank,fraction_disordered,has_clash,S_struct,iface_contact_pairs,iface_res_A,iface_res_B,iface_min_ca_dist,iface_mean_ca_dist,iface_mean_plddt,iface_area,iface_hbonds,iface_salt_bridges,iface_hydroph_contacts,score_struct,priority_rank,score_struct_cal,priority_rank_cal
Q9P2X0,Dolichol-phosphate mannosyltransferase subunit 3 ,7,1.0,-0.2384478184008069,1.248224043757644,-142519.0691419258,-0.1025939698217612,0.0,0.8571428571428571,0.1428571428571428,0,3,0.1428571428571428,False,True,0.4817863240871927,,,,,,,,0.4817863240871927,,,,,,,,,,,0.240893,448,0.240893,448
Q9Y3Y2,Chromatin target of PRMT1 protein ,7,1.0,0.0574357088850018,1.1291104331878523,0.4810972863371349,0.7713392187543988,0.0026486324630872,0.6224489795918366,0.4285714285714285,0,2,0.3775510204081632,False,True,0.4809613340979796,,,,,,,,0.4809613340979796,,,,,,,,,,,0.240481,449,0.240481,449
A8K8K1,RNA 3-terminal phosphate cyclase ,7,1.0,0.2029560913954279,1.8235467344494245,4.738701872317717,1.0531281719287229,0.0,0.5408163265306122,0.5714285714285714,1,1,0.4591836734693877,True,True,0.4808521549306515,,,,,,,,0.4808521549306515,,,,,,,,,,,0.240426,450,0.240426,450
Q59EJ5,Glutathione S-transferase (Fragment) ,7,1.0,-0.2611560675484985,0.0102251813581826,0.5878122140601579,0.7302506141543468,0.0366385693643603,0.7857142857142857,0.2857142857142857,0,3,0.2142857142857142,False,True,0.4806105503665941,,,,,,,,0.4806105503665941,,,,,,,,,,,0.240305,451,0.240305,451
B2R7B5,"cDNA, FLJ93365, highly similar to Homo sapiens KH domain containing, RNA binding, signal transduction associated 1 (KHDRBS1), mRNA ",7,1.0,0.1706692566247947,1.3398523116924457,1.3072301697643949,1.4439645727678183,0.5037314929570144,0.3469387755102041,0.5714285714285714,0,3,0.6530612244897959,False,True,0.4805075191997413,,,,,,,,0.4805075191997413,,,,,,,,,,,0.240254,452,0.240254,452
Q6LET3,Hypoxanthine phosphoribosyltransferase (Fragment) ,7,1.0,0.0817925533613765,0.529447155448146,0.8025060917148495,1.0438393263867063,0.1345430367937489,0.5,0.2857142857142857,0,2,0.5,False,True,0.4803054297176591,,,,,,,,0.4803054297176591,,,,,,,,,,,0.240153,453,0.240153,453
Q01518,Adenylyl cyclase-associated protein 1 ,7,1.0,-0.1427906747507238,1.087910786571183,-4.409375991854694,-1.0593628563432669,0.6254775710600341,0.6530612244897959,0.4285714285714285,0,4,0.3469387755102041,False,True,0.4802495957432438,,,,,,,,0.4802495957432438,,,,,,,,,,,0.240125,454,0.240125,454
Q6FG43,Flotillin ,7,1.0,-0.314429228223534,0.3298594908717784,4.128436816350657,0.921963812886652,0.0,0.8163265306122449,0.2857142857142857,2,5,0.183673469387755,True,True,0.4800311544742852,,,,,,,,0.4800311544742852,,,,,,,,,,,0.240016,455,0.240016,455
Q549N0,"Cofilin 2 (Muscle), isoform CRA_a ",7,1.0,0.0482616675128468,0.6345320238033004,3.719726280591676,3.267521444206149,0.3342602852368114,0.3877551020408163,0.7142857142857143,0,3,0.6122448979591837,False,True,0.4799198121667433,,,,,,,,0.4799198121667433,,,,,,,,,,,0.23996,456,0.23996,456
Q9H936,Mitochondrial glutamate carrier 1 ,7,1.0,0.0083154691304599,0.8561592007064535,2.944345243861289,2.101741860245077,0.0570982452033558,0.5306122448979592,0.4285714285714285,0,5,0.4693877551020408,False,True,0.4797703503687079,,,,,,,,0.4797703503687079,,,,,,,,,,,0.239885,457,0.239885,457
D3DNF9,Sodium/potassium-transporting ATPase subunit beta ,7,1.0,-0.227985882532115,1.097778104418224,91061.97461724524,0.4264659047872463,0.0,0.7346938775510204,0.1428571428571428,1,3,0.2653061224489795,True,True,0.47976049096055,,,,,,,,0.47976049096055,,,,,,,,,,,0.23988,458,0.23988,458
H7BZJ3,Protein disulfide-isomerase A3 (Fragment) ,7,1.0,-0.3795681880668571,0.0271619871795972,65.70057463914263,1.1231527446208815,0.4027916511973187,0.6938775510204083,0.2857142857142857,2,5,0.3061224489795918,True,True,0.4795711750688701,,,,,,,,0.4795711750688701,,,,,,,,,,,0.239786,459,0.239786,459
O43617,Trafficking protein particle complex subunit 3 ,5,0.7142857142857143,0.4351338749403527,1.7100793898998852,241752.50413757417,0.6038473580631418,0.0,0.8428571428571429,0.1428571428571428,0,3,0.1571428571428571,False,True,0.4795680222372973,,,,,,,,0.4795680222372973,,,,,,,,,,,0.239784,460,0.239784,460
P53007,"Tricarboxylate transport protein, mitochondrial ",7,1.0,-0.1979187659416823,1.071183065706272,0.1220806223232822,-0.1855685527358446,0.0661641567861224,0.7857142857142857,0.2857142857142857,1,2,0.2142857142857142,True,True,0.4785849484265683,,,,,,,,0.4785849484265683,,,,,,,,,,,0.239292,461,0.239292,461
Q8TBK5,60S ribosomal protein L6 ,7,1.0,-0.1745873390135532,0.5804022962510982,0.5144619005370713,0.061068958586933,0.9826467130216904,0.4489795918367347,0.4285714285714285,0,4,0.5510204081632653,False,True,0.4783027105797423,,,,,,,,0.4783027105797423,,,,,,,,,,,0.239151,462,0.239151,462
Q6ZVL3,"cDNA FLJ42424 fis, clone BLADE2004089, moderately similar to Mus musculus PDZ domain actin binding protein Shroom mRNA (Fragment) ",7,1.0,-0.1136144751345449,0.0,-4.432285103392513,-1.1526019770539442,1.1118325833404945,0.4489795918367347,0.4285714285714285,0,2,0.5510204081632653,False,True,0.4782641426890117,,,,,,,,0.4782641426890117,,,,,,,,,,,0.239132,463,0.239132,463
D6R938,Calcium/calmodulin-dependent protein kinase ,7,1.0,0.0938476626402932,1.184932951006059,-253463.5721104136,-0.270384995185335,0.0067629525716494,0.6530612244897959,0.1428571428571428,0,2,0.3469387755102041,False,True,0.4779962091289306,,,,,,,,0.4779962091289306,,,,,,,,,,,0.238998,464,0.238998,464
A0A087WSW7,"Helicase, lymphoid-specific, isoform CRA_d ",6,0.8571428571428571,-0.0076961449629786,1.2979302869879026,686395.3181157816,0.9137041285404875,0.0,0.6785714285714285,0.1428571428571428,2,3,0.3214285714285713,True,True,0.4777712899326823,,,,,,,,0.4777712899326823,,,,,,,,,,,0.238886,465,0.238886,465
Q7L8L6,"FAST kinase domain-containing protein 5, mitochondrial ",6,0.8571428571428571,0.276798046339121,0.8123565922741041,-122223.24713742473,-0.4860461419322313,0.0,0.8095238095238096,0.1428571428571428,1,2,0.1904761904761904,True,True,0.477252572074435,,,,,,,,0.477252572074435,,,,,,,,,,,0.238626,466,0.238626,466
P29692,Elongation factor 1-delta ,7,1.0,0.0629841190788203,1.3087161865201846,1.9017479874500527,0.8407986496604529,0.6157693653218205,0.3979591836734694,0.5714285714285714,0,3,0.6020408163265306,False,True,0.4772480742572108,,,,,,,,0.4772480742572108,,,,,,,,,,,0.238624,467,0.238624,467
B4E0I8,Ribonucleoside-diphosphate reductase ,7,1.0,-0.2958459955468773,0.0,0.7436259047995979,1.3912007391999452,0.0727419998232524,0.7244897959183673,0.2857142857142857,0,5,0.2755102040816326,False,True,0.4772204293044263,,,,,,,,0.4772204293044263,,,,,,,,,,,0.23861,468,0.23861,468
A0A140VJK1,Testicular tissue protein Li 75 ,7,1.0,-0.2168151437642794,0.4980714457434677,-120880.41936977324,-0.2801278423034468,0.1722132758647973,0.7551020408163265,0.1428571428571428,0,3,0.2448979591836734,False,True,0.4771293262386417,,,,,,,,0.4771293262386417,,,,,,,,,,,0.238565,469,0.238565,469
Q9H7E9,UPF0488 protein C8orf33 ,7,1.0,-0.3937372406770945,0.5714901316940297,1.814845567215278,0.8749480202061939,0.2343936868842629,0.7653061224489797,0.2857142857142857,2,5,0.2346938775510204,True,True,0.4769999142999894,,,,,,,,0.4769999142999894,,,,,,,,,,,0.2385,470,0.2385,470
A0A024RAI1,Actin-like protein 3 ,7,1.0,-0.1895244977671294,1.0858990680040863,-120078.56096138978,0.0385837978503893,0.0,0.7755102040816327,0.1428571428571428,0,4,0.2244897959183673,False,True,0.476903962664993,,,,,,,,0.476903962664993,,,,,,,,,,,0.238452,471,0.238452,471
Q09028,Histone-binding protein RBBP4 ,7,1.0,-0.1224177365419899,0.2527700086799796,3.705172211893974,0.8836307746379255,0.6685063475729608,0.4591836734693877,0.4285714285714285,1,2,0.5408163265306122,True,True,0.4766505264922604,,,,,,,,0.4766505264922604,,,,,,,,,,,0.238325,472,0.238325,472
J3QL05,Serine/arginine-rich splicing factor 2 (Fragment) ,7,1.0,-0.2877301908065291,0.3665913421254317,-83105.51835747428,-0.1699364454100624,0.2963279794266927,0.7346938775510204,0.1428571428571428,1,1,0.2653061224489795,True,True,0.4766503724440362,,,,,,,,0.4766503724440362,,,,,,,,,,,0.238325,473,0.238325,473
A0A5C2GRU1,IG c224_light_IGKV4-1_IGKJ1 (Fragment) ,7,1.0,0.3190332352798814,1.289029671056503,2.066144877216007,0.8129773614583229,0.2466174120086958,0.3265306122448979,0.4285714285714285,0,2,0.673469387755102,False,True,0.4762849173123067,,,,,,,,0.4762849173123067,,,,,,,,,,,0.238142,474,0.238142,474
P11387,DNA topoisomerase 1 ,7,1.0,-0.2068010806876889,0.2074750037747638,1.2599194822507018,2.195804536155446,0.6178419434324293,0.4693877551020408,0.5714285714285714,0,2,0.5306122448979592,False,True,0.476202939282961,,,,,,,,0.476202939282961,,,,,,,,,,,0.238101,475,0.238101,475
D3YTB1,60S ribosomal protein L32 (Fragment) ,7,1.0,0.133229970269924,0.853942215190121,1.5444257397077965,2.3186322429898496,0.6831897837791506,0.2448979591836735,0.7142857142857143,0,2,0.7551020408163265,False,True,0.4758390024069676,,,,,,,,0.4758390024069676,,,,,,,,,,,0.23792,476,0.23792,476
A0A140VK53,Testicular secretory protein Li 53 ,7,1.0,0.1131632396373611,0.7411231508466284,0.5369734093682633,-0.4824413563278682,0.5620502279014908,0.4693877551020408,0.5714285714285714,0,2,0.5306122448979591,False,True,0.4756566248993668,,,,,,,,0.4756566248993668,,,,,,,,,,,0.237828,477,0.237828,477
B3KTG4,Deubiquitinating enzyme 14 ,7,1.0,9.788945094476745e-05,0.8627796034823868,0.1541845200601284,0.2206718723867773,0.0157763998891528,0.6224489795918368,0.2857142857142857,0,1,0.3775510204081632,False,True,0.4752916594815328,,,,,,,,0.4752916594815328,,,,,,,,,,,0.237646,478,0.237646,478
A0A024RC87,Ribonuclease inhibitor ,7,1.0,0.1396633831017667,0.6304099876589335,2.164798776104491,0.7093362099139249,0.0678603574014672,0.5102040816326531,0.4285714285714285,1,2,0.4897959183673469,True,True,0.4752500761539886,,,,,,,,0.4752500761539886,,,,,,,,,,,0.237625,479,0.237625,479
Q9H2G2,STE20-like serine/threonine-protein kinase ,7,1.0,-0.369210395798527,0.6231045974473449,0.6561322670906361,0.6647349578264858,0.0022608269193384,0.8367346938775511,0.2857142857142857,0,2,0.1632653061224489,False,True,0.475136689515665,,,,,,,,0.475136689515665,,,,,,,,,,,0.237568,480,0.237568,480
Q549C5,Mitochondrial import receptor subunit TOM22 homolog ,7,1.0,-0.3663173680809051,0.0493411263888013,0.1258349581675807,0.1460988194622565,0.4610056366976953,0.7040816326530612,0.2857142857142857,0,2,0.2959183673469387,False,True,0.4751141104730716,,,,,,,,0.4751141104730716,,,,,,,,,,,0.237557,481,0.237557,481
A0A0S2Z3H2,Cleft lip and palate associated transmembrane protein 1 isoform 2 ,7,1.0,-0.0703668657989629,0.10282745694114,2.1976721038080003,0.4463186414795643,0.0,0.6530612244897959,0.2857142857142857,0,3,0.3469387755102039,False,True,0.4745365916310295,,,,,,,,0.4745365916310295,,,,,,,,,,,0.237268,482,0.237268,482
P46779,60S ribosomal protein L28 ,7,1.0,-0.0564739651046941,0.7419157912114427,0.9830493706096226,0.9457970799299176,0.8892232379250579,0.3469387755102041,0.5714285714285714,0,3,0.6530612244897959,False,True,0.4740585980866563,,,,,,,,0.4740585980866563,,,,,,,,,,,0.237029,483,0.237029,483
Q53HE3,Pre-mRNA-splicing factor SPF27 (Fragment) ,7,1.0,-0.2787519163939054,0.2046583319396726,4.087062644450617,1.5744533656078197,0.0,0.7040816326530612,0.2857142857142857,3,5,0.2959183673469387,True,True,0.4738978561728321,,,,,,,,0.4738978561728321,,,,,,,,,,,0.236949,484,0.236949,484
B7Z6D5,RNA helicase ,7,1.0,0.1203702282187105,1.0757242613571802,1.1153326982676308,1.938814736091292,0.1086844038313414,0.4081632653061224,0.4285714285714285,0,2,0.5918367346938774,False,True,0.4736327332598062,,,,,,,,0.4736327332598062,,,,,,,,,,,0.236816,485,0.236816,485
Q70T18,BBF2H7/FUS protein (Fragment) ,7,1.0,-0.2699023092779258,0.6807309363316896,0.6075687578390745,0.3889314410675943,0.1222843161534966,0.7346938775510204,0.2857142857142857,0,1,0.2653061224489795,False,True,0.4732563789287156,,,,,,,,0.4732563789287156,,,,,,,,,,,0.236628,486,0.236628,486
D3DWB6,Ubiquitinyl hydrolase 1 ,7,1.0,-0.1539605595972894,0.3485498291206307,0.4282424371999717,0.5090251035120197,0.0,0.6938775510204083,0.2857142857142857,0,2,0.3061224489795918,False,True,0.4731348864692712,,,,,,,,0.4731348864692712,,,,,,,,,,,0.236567,487,0.236567,487
B2R5U1,Staphylococcal nuclease domain-containing protein ,7,1.0,0.1118394596753579,1.1126518237179002,-0.1860002305553505,-0.3794788525388171,0.3713385186468137,0.4795918367346939,0.4285714285714285,0,1,0.520408163265306,False,True,0.4728523180624466,,,,,,,,0.4728523180624466,,,,,,,,,,,0.236426,488,0.236426,488
Q8NFQ8,Torsin-1A-interacting protein 2 ,7,1.0,0.2096568779251426,1.739762638391802,1.7874057684360192,1.3466657190857203,0.0579147853066089,0.4693877551020408,0.7142857142857143,0,1,0.5306122448979591,False,True,0.4722319756471687,,,,,,,,0.4722319756471687,,,,,,,,,,,0.236116,489,0.236116,489
A0A140VJS6,Proteasome subunit beta ,7,1.0,0.0648804725226373,0.5230949257772503,6.681046481670486,2.2866988476742627,0.2099517805198803,0.4387755102040817,0.7142857142857143,0,1,0.5612244897959183,False,True,0.4719223868337527,,,,,,,,0.4719223868337527,,,,,,,,,,,0.235961,490,0.235961,490
A0A024R7G7,"Solute carrier family 35, member E1, isoform CRA_c ",7,1.0,0.0547455135512649,0.5091891974640523,-386248.4193593487,-0.6706683163826099,0.0,0.7040816326530612,0.1428571428571428,0,1,0.2959183673469387,False,True,0.4717955114155746,,,,,,,,0.4717955114155746,,,,,,,,,,,0.235898,491,0.235898,491
Q96EE3,Nucleoporin SEH1 ,6,0.8571428571428571,0.2988050499858036,0.7424853273764564,0.532796298567463,0.8402480987301573,0.0,0.6547619047619048,0.2857142857142857,0,1,0.3452380952380952,False,True,0.4705927564575553,,,,,,,,0.4705927564575553,,,,,,,,,,,0.235296,492,0.235296,492
Q8N5C8,TGF-beta-activated kinase 1 and MAP3K7-binding protein 3 ,7,1.0,-0.2191932594713152,1.759746555507229,-2.040657496840584,-0.1482950426380078,0.0,0.7653061224489797,0.2857142857142857,0,2,0.2346938775510203,False,True,0.4703646464952559,,,,,,,,0.4703646464952559,,,,,,,,,,,0.235182,493,0.235182,493
A0A024R1T5,"2,3-cyclic-nucleotide 3-phosphodiesterase ",7,1.0,-0.2136463048450506,1.3741670653482143,-0.6522555103133174,-0.1164881495582648,0.0224989606194914,0.7448979591836735,0.2857142857142857,0,1,0.2551020408163265,False,True,0.4694489929313423,,,,,,,,0.4694489929313423,,,,,,,,,,,0.234724,494,0.234724,494
Q6IB63,Geranylgeranyl transferase type-2 subunit beta ,7,1.0,-0.4102346642321656,0.6259049532063645,-14777.382980666056,0.0959665989389719,0.0,0.8367346938775511,0.1428571428571428,0,2,0.1632653061224489,False,True,0.469429055934549,,,,,,,,0.469429055934549,,,,,,,,,,,0.234715,495,0.234715,495
P28074,Proteasome subunit beta type-5 ,7,1.0,0.077826455798921,0.9743818727153472,6.10095562284594,2.621613871550675,0.2844220993964847,0.3265306122448979,0.5714285714285714,0,1,0.673469387755102,False,True,0.4692355010175852,P28074,empty,,,,,,0.4692355010175852,,,,,,,,,,,0.234618,496,0.234618,496
A0A6Q8PEZ7,Chloride channel CLIC-like protein 1 ,7,1.0,-0.2781163544968006,0.4660684451134939,-1.047959104591841,-0.5386052202927623,0.2995707861900651,0.7142857142857143,0.2857142857142857,0,1,0.2857142857142857,False,True,0.4691674887756935,,,,,,,,0.4691674887756935,,,,,,,,,,,0.234584,497,0.234584,497
Q13564,NEDD8-activating enzyme E1 regulatory subunit ,7,1.0,-0.3122501601261143,0.5153571868056639,0.2368476434308395,0.4393290694755016,0.0,0.7755102040816327,0.2857142857142857,0,1,0.2244897959183673,False,True,0.4691199185698754,,,,,,,,0.4691199185698754,,,,,,,,,,,0.23456,498,0.23456,498
Q8TDD1,ATP-dependent RNA helicase DDX54 ,7,1.0,0.2013628950599256,1.924687383244612,0.1459827741819679,0.1732029636525354,0.0,0.4897959183673469,0.4285714285714285,0,1,0.5102040816326531,False,True,0.4688611012861226,,,,,,,,0.4688611012861226,,,,,,,,,,,0.234431,499,0.234431,499
D6RCD0,Estradiol 17-beta-dehydrogenase 11 ,7,1.0,-0.2233551345723601,0.2101099718557353,13.731238994822707,1.4231456138445004,0.0082441116818261,0.673469387755102,0.4285714285714285,3,5,0.3265306122448979,True,True,0.4685825360269803,,,,,,,,0.4685825360269803,,,,,,,,,,,0.234291,500,0.234291,500
B3KM81,"cDNA FLJ10471 fis, clone NT2RP2000045, highly similar to DnaJ homolog subfamily A member 3, mitochondrial ",7,1.0,0.1170174364850108,0.7004354492897115,-0.1435275296678116,-0.6096915061526573,0.0465551718433218,0.5816326530612245,0.4285714285714285,0,1,0.4183673469387755,False,True,0.4684208271422883,,,,,,,,0.4684208271422883,,,,,,,,,,,0.23421,501,0.23421,501
F8WAS3,Complex I subunit B13 ,7,1.0,-0.0810301192107036,1.1233356561817325,1.9458028275998924,0.6393050496706749,0.0028256184390994,0.6020408163265306,0.2857142857142857,0,2,0.3979591836734694,False,True,0.4682075263409174,,,,,,,,0.4682075263409174,,,,,,,,,,,0.234104,502,0.234104,502
Q8IXW5,Putative RNA polymerase II subunit B1 CTD phosphatase RPAP2 ,7,1.0,-0.5522462323405625,0.9285714285714286,226563.55434302223,0.606257426887364,0.0,0.8163265306122449,0.1428571428571428,0,5,0.183673469387755,False,True,0.4678005713414703,,,,,,,,0.4678005713414703,,,,,,,,,,,0.2339,503,0.2339,503
Q8NCH0,Carbohydrate sulfotransferase 14 ,6,0.8571428571428571,-0.0042434530948429,2.126367284706471,-0.952587923561094,-2.490327940602006,0.2112558103847777,0.9285714285714284,0.0,0,1,0.0714285714285714,False,True,0.467631333325926,,,,,,,,0.467631333325926,,,,,,,,,,,0.233816,504,0.233816,504
A0A0C4DGL3,Deoxyuridine 5-triphosphate nucleotidohydrolase ,7,1.0,0.0007259372106481,1.093445418689169,0.1950368750980556,0.798173162526453,0.2376683518579282,0.4795918367346939,0.4285714285714285,0,3,0.520408163265306,False,True,0.467428318397561,,,,,,,,0.467428318397561,,,,,,,,,,,0.233714,505,0.233714,505
V9HWH2,Creatine kinase ,7,1.0,0.0288383823775006,0.9285714285714276,-0.1679312678310857,-0.2462298039920334,0.4391623220754591,0.4591836734693877,0.4285714285714285,0,1,0.5408163265306122,False,True,0.4669084708488364,,,,,,,,0.4669084708488364,,,,,,,,,,,0.233454,506,0.233454,506
G3V448,Thioredoxin-related transmembrane protein 1 ,6,0.8571428571428571,0.1152840679500744,0.4647144604614976,2.468227430088447,0.4736048620452902,0.0,0.7738095238095238,0.2857142857142857,0,4,0.2261904761904761,False,True,0.466491987353025,,,,,,,,0.466491987353025,,,,,,,,,,,0.233246,507,0.233246,507
Q9UNM1,"10 kDa heat shock protein, mitochondrial (Fragment) ",7,1.0,0.0958018594793937,0.4472031897623934,0.7168272542117767,1.0319833008596078,0.373407157475519,0.3775510204081632,0.5714285714285714,0,2,0.6224489795918366,False,True,0.4663934709329226,,,,,,,,0.4663934709329226,,,,,,,,,,,0.233197,508,0.233197,508
Q53T09,Uncharacterized protein XRCC5 (Fragment) ,7,1.0,0.1229716672747145,0.3760334448171502,-0.4400501925570366,-0.1864108402581763,0.4806582298963863,0.4081632653061224,0.5714285714285714,0,2,0.5918367346938774,False,True,0.4663617399346135,,,,,,,,0.4663617399346135,,,,,,,,,,,0.233181,509,0.233181,509
Q8N5A0,Eukaryotic translation initiation factor 5B ,7,1.0,0.0500877355577943,2.2372857090821543,0.4743437576486924,0.9766923234463896,0.0,0.5816326530612245,0.7142857142857143,0,2,0.4183673469387755,False,True,0.4662886715532872,,,,,,,,0.4662886715532872,,,,,,,,,,,0.233144,510,0.233144,510
P62917,60S ribosomal protein L8 ,7,1.0,-0.0255170558468109,-0.0,0.1746242253362259,-0.0027132933350237,0.9031966071921927,0.336734693877551,0.5714285714285714,0,3,0.6632653061224489,False,True,0.4662335104215347,,,,,,,,0.4662335104215347,,,,,,,,,,,0.233117,511,0.233117,511
Q05BU6,SFRS11 protein (Fragment) ,7,1.0,-0.3368174730236449,0.5910073508327756,89791.58876339115,0.1453214925348547,0.0,0.7346938775510204,0.1428571428571428,0,1,0.2653061224489795,False,True,0.4662237788835242,,,,,,,,0.4662237788835242,,,,,,,,,,,0.233112,512,0.233112,512
Q86VX4,Structural maintenance of chromosomes protein ,7,1.0,-0.3053245208978138,0.1899816419355112,-0.5862909608473867,-1.7326493007582862,0.4732089922250789,0.7346938775510204,0.2857142857142857,0,2,0.2653061224489795,False,True,0.4662212701085051,,,,,,,,0.4662212701085051,,,,,,,,,,,0.233111,513,0.233111,513
